大專校院各校科系別概況										
105 學年度 SY2016-2017										
學校代碼	學校名稱	科系代碼	科系名稱	日間∕進修別	等級別	學生數	教師數	上學年度畢業生數	縣市名稱	體系別
0022	國立臺灣科技大學	349906	工業管理(與經營資訊)學系	D 日	B 四技	279	14	90	30 臺北市	2 技職
0022	國立臺灣科技大學	349906	工業管理(與經營資訊)學系	N 職	M 碩士	61	2	22	30 臺北市	2 技職
0022	國立臺灣科技大學	349999	管理學院(不分系)	D 日	M 碩士	106	0	41	30 臺北市	2 技職
0022	國立臺灣科技大學	480109	資訊管理(技術)學系	D 日	M 碩士	141	0	64	30 臺北市	2 技職
0022	國立臺灣科技大學	480109	資訊管理(技術)學系	D 日	B 四技	208	14	55	30 臺北市	2 技職
0022	國立臺灣科技大學	480109	資訊管理(技術)學系	N 職	M 碩士	61	1	26	30 臺北市	2 技職
0022	國立臺灣科技大學	520101	電機(與控制)工程學系	D 日	M 碩士	336	0	150	30 臺北市	2 技職
0022	國立臺灣科技大學	520101	電機(與控制)工程學系	D 日	B 四技	443	42	125	30 臺北市	2 技職
0022	國立臺灣科技大學	520103	(微)電子(工程)學系	D 日	M 碩士	418	0	178	30 臺北市	2 技職
0022	國立臺灣科技大學	520103	(微)電子(工程)學系	D 日	B 四技	478	39	125	30 臺北市	2 技職
0022	國立臺灣科技大學	520114	資訊工程學系	D 日	M 碩士	231	0	66	30 臺北市	2 技職
0022	國立臺灣科技大學	520114	資訊工程學系	D 日	B 四技	265	21	53	30 臺北市	2 技職
0022	國立臺灣科技大學	520188	電資類產業研發專班	D 日	M 碩士	50	0	26	30 臺北市	2 技職
0022	國立臺灣科技大學	520201	(動力)機械工程學系	D 日	M 碩士	415	0	180	30 臺北市	2 技職
0022	國立臺灣科技大學	520201	(動力)機械工程學系	D 日	B 四技	621	41	142	30 臺北市	2 技職
0022	國立臺灣科技大學	520222	自動化(及)控制系	D 日	M 碩士	48	7	28	30 臺北市	2 技職
0022	國立臺灣科技大學	520311	營建工程學系	D 日	M 碩士	258	0	101	30 臺北市	2 技職
0022	國立臺灣科技大學	520311	營建工程學系	D 日	B 四技	365	32	84	30 臺北市	2 技職
0022	國立臺灣科技大學	520401	化學工程學系	D 日	M 碩士	247	0	118	30 臺北市	2 技職
0022	國立臺灣科技大學	520401	化學工程學系	D 日	B 四技	375	32	94	30 臺北市	2 技職
0022	國立臺灣科技大學	520502	材料科學(與)(工程)學系	D 日	M 碩士	153	0	71	30 臺北市	2 技職
0022	國立臺灣科技大學	520502	材料科學(與)(工程)學系	D 日	B 四技	382	26	88	30 臺北市	2 技職
0022	國立臺灣科技大學	580101	建築(工程)學系	D 日	M 碩士	122	0	54	30 臺北市	2 技職
0022	國立臺灣科技大學	580101	建築(工程)學系	D 日	B 四技	258	18	58	30 臺北市	2 技職
0023	國立雲林科技大學	211005	文化資產(維護)學系	D 日	B 四技	280	14	64	09 雲林縣	2 技職
0023	國立雲林科技大學	220303	應用外語系	D 日	M 碩士	62	0	23	09 雲林縣	2 技職
0023	國立雲林科技大學	220303	應用外語系	D 日	B 四技	289	16	77	09 雲林縣	2 技職
0023	國立雲林科技大學	220303	應用外語系	N 職	M 碩士	50	0	26	09 雲林縣	2 技職
0023	國立雲林科技大學	230108	創意生活設計系	D 日	M 碩士	82	0	24	09 雲林縣	2 技職
0023	國立雲林科技大學	230108	創意生活設計系	D 日	B 四技	238	11	70	09 雲林縣	2 技職
0023	國立雲林科技大學	230201	視覺(傳達)設計學系	D 日	B 四技	251	12	56	09 雲林縣	2 技職
0023	國立雲林科技大學	230203	(數位)(多)媒體(創意)設計學系	D 日	B 四技	298	11	59	09 雲林縣	2 技職
0023	國立雲林科技大學	230303	工業(產品)設計學系	D 日	B 四技	212	11	53	09 雲林縣	2 技職
0023	國立雲林科技大學	230404	建築與室內設計系	D 日	M 碩士	61	0	22	09 雲林縣	2 技職
0023	國立雲林科技大學	230404	建築與室內設計系	D 日	B 四技	220	11	46	09 雲林縣	2 技職
0023	國立雲林科技大學	340201	會計(與)(資訊)(科技)(系統)學系	D 日	M 碩士	41	0	20	09 雲林縣	2 技職
0023	國立雲林科技大學	340201	會計(與)(資訊)(科技)(系統)學系	D 日	B 四技	224	13	54	09 雲林縣	2 技職
0023	國立雲林科技大學	340201	會計(與)(資訊)(科技)(系統)學系	N 職	M 碩士	41	0	20	09 雲林縣	2 技職
0023	國立雲林科技大學	340301	企業管理學系	D 日	M 碩士	103	0	46	09 雲林縣	2 技職
0023	國立雲林科技大學	340301	企業管理學系	D 日	B 四技	239	19	55	09 雲林縣	2 技職
0023	國立雲林科技大學	340301	企業管理學系	D 日	C 二技	94	0	29	09 雲林縣	2 技職
0023	國立雲林科技大學	340301	企業管理學系	N 職	M 碩士	153	0	36	09 雲林縣	2 技職
0023	國立雲林科技大學	340310	國際(經營)(專業)管理學位學程(含IMBA)	D 日	B 四技	113	1	51	09 雲林縣	2 技職
0023	國立雲林科技大學	340501	(計量)(數量)財務金融學系	D 日	M 碩士	89	0	49	09 雲林縣	2 技職
0023	國立雲林科技大學	340501	(計量)(數量)財務金融學系	D 日	B 四技	237	13	53	09 雲林縣	2 技職
0023	國立雲林科技大學	340501	(計量)(數量)財務金融學系	N 職	M 碩士	50	0	24	09 雲林縣	2 技職
0023	國立雲林科技大學	480109	資訊管理(技術)學系	D 日	M 碩士	90	0	40	09 雲林縣	2 技職
0023	國立雲林科技大學	480109	資訊管理(技術)學系	D 日	B 四技	247	17	52	09 雲林縣	2 技職
0023	國立雲林科技大學	480109	資訊管理(技術)學系	D 日	C 二技	107	0	44	09 雲林縣	2 技職
0023	國立雲林科技大學	520101	電機(與控制)工程學系	D 日	M 碩士	179	0	78	09 雲林縣	2 技職
0023	國立雲林科技大學	520101	電機(與控制)工程學系	D 日	B 四技	554	22	135	09 雲林縣	2 技職
0023	國立雲林科技大學	520103	(微)電子(工程)學系	D 日	M 碩士	166	0	64	09 雲林縣	2 技職
0023	國立雲林科技大學	520103	(微)電子(工程)學系	D 日	B 四技	517	21	124	09 雲林縣	2 技職
0023	國立雲林科技大學	520114	資訊工程學系	D 日	M 碩士	89	0	27	09 雲林縣	2 技職
0023	國立雲林科技大學	520114	資訊工程學系	D 日	B 四技	244	11	58	09 雲林縣	2 技職
0023	國立雲林科技大學	520201	(動力)機械工程學系	D 日	M 碩士	142	0	61	09 雲林縣	2 技職
0023	國立雲林科技大學	520201	(動力)機械工程學系	D 日	B 四技	515	21	120	09 雲林縣	2 技職
0023	國立雲林科技大學	520311	營建工程學系	D 日	M 碩士	64	0	21	09 雲林縣	2 技職
0023	國立雲林科技大學	520311	營建工程學系	D 日	B 四技	279	16	66	09 雲林縣	2 技職
0023	國立雲林科技大學	520403	化(學)工(程)與材料工程學系	D 日	M 碩士	116	0	41	09 雲林縣	2 技職
0023	國立雲林科技大學	520403	化(學)工(程)與材料工程學系	D 日	B 四技	421	16	100	09 雲林縣	2 技職
0023	國立雲林科技大學	520601	工業工程(與)(科技)(系統)(工程)(管理)學系	D 日	M 碩士	112	0	51	09 雲林縣	2 技職
0023	國立雲林科技大學	520601	工業工程(與)(科技)(系統)(工程)(管理)學系	D 日	B 四技	436	19	78	09 雲林縣	2 技職
0023	國立雲林科技大學	520601	工業工程(與)(科技)(系統)(工程)(管理)學系	N 職	M 碩士	98	0	34	09 雲林縣	2 技職
0023	國立雲林科技大學	520905	環境與安全(衛生)工程學系	D 日	M 碩士	87	0	27	09 雲林縣	2 技職
0023	國立雲林科技大學	520905	環境與安全(衛生)工程學系	D 日	B 四技	252	15	49	09 雲林縣	2 技職
0024	國立屏東科技大學	220303	應用外語系	D 日	B 四技	216	11	50	13 屏東縣	2 技職
0024	國立屏東科技大學	230104	時尚(創意)設計(與管理)學系	D 日	B 四技	251	8	65	13 屏東縣	2 技職
0024	國立屏東科技大學	340301	企業管理學系	D 日	B 四技	393	15	106	13 屏東縣	2 技職
0024	國立屏東科技大學	340301	企業管理學系	N 修	B 四技	158	0	28	13 屏東縣	2 技職
0024	國立屏東科技大學	349906	工業管理(與經營資訊)學系	D 日	M 碩士	44	0	23	13 屏東縣	2 技職
0024	國立屏東科技大學	349906	工業管理(與經營資訊)學系	D 日	B 四技	370	12	89	13 屏東縣	2 技職
0024	國立屏東科技大學	349939	高階(主管)(經營)(企業)管理碩士(EMBA)	N 職	M 碩士	46	0	20	13 屏東縣	2 技職
0024	國立屏東科技大學	420302	(自然)生物科技學系	D 日	M 碩士	70	0	31	13 屏東縣	2 技職
0024	國立屏東科技大學	420302	(自然)生物科技學系	D 日	B 四技	215	13	53	13 屏東縣	2 技職
0024	國立屏東科技大學	480109	資訊管理(技術)學系	D 日	M 碩士	48	0	24	13 屏東縣	2 技職
0024	國立屏東科技大學	480109	資訊管理(技術)學系	D 日	B 四技	226	11	47	13 屏東縣	2 技職
0024	國立屏東科技大學	520201	(動力)機械工程學系	D 日	M 碩士	44	0	26	13 屏東縣	2 技職
0024	國立屏東科技大學	520201	(動力)機械工程學系	D 日	B 四技	387	13	94	13 屏東縣	2 技職
0024	國立屏東科技大學	520202	車輛工程系	D 日	M 碩士	80	0	27	13 屏東縣	2 技職
0024	國立屏東科技大學	520202	車輛工程系	D 日	B 四技	382	16	86	13 屏東縣	2 技職
0024	國立屏東科技大學	520239	生物(產業)機電工程學系	D 日	B 四技	202	12	44	13 屏東縣	2 技職
0024	國立屏東科技大學	520239	生物(產業)機電工程學系	N 修	B 四技	199	0	42	13 屏東縣	2 技職
0024	國立屏東科技大學	520301	土木工程學系	D 日	B 四技	378	14	89	13 屏東縣	2 技職
0024	國立屏東科技大學	520903	環境工程與科學學系	D 日	M 碩士	72	0	28	13 屏東縣	2 技職
0024	國立屏東科技大學	520903	環境工程與科學學系	D 日	B 四技	376	18	79	13 屏東縣	2 技職
0024	國立屏東科技大學	520903	環境工程與科學學系	N 職	M 碩士	38	1	21	13 屏東縣	2 技職
0024	國立屏東科技大學	620103	農園生產學系	D 日	B 四技	474	16	92	13 屏東縣	2 技職
0024	國立屏東科技大學	620105	熱帶農業暨國際合作學系	D 日	B 四技	132	8	27	13 屏東縣	2 技職
0024	國立屏東科技大學	620201	(動物科學與)畜產學系	D 日	B 四技	250	11	52	13 屏東縣	2 技職
0024	國立屏東科技大學	620404	植物醫學系	D 日	B 四技	230	11	40	13 屏東縣	2 技職
0024	國立屏東科技大學	620504	農企業管理系	D 日	B 四技	228	11	49	13 屏東縣	2 技職
0024	國立屏東科技大學	620504	農企業管理系	N 職	M 碩士	53	0	27	13 屏東縣	2 技職
0024	國立屏東科技大學	620601	食品科學系	D 日	M 碩士	101	0	35	13 屏東縣	2 技職
0024	國立屏東科技大學	620601	食品科學系	D 日	B 四技	437	17	109	13 屏東縣	2 技職
0024	國立屏東科技大學	620601	食品科學系	N 修	B 四技	201	1	58	13 屏東縣	2 技職
0024	國立屏東科技大學	620701	水土保持學系	D 日	B 四技	235	9	46	13 屏東縣	2 技職
0024	國立屏東科技大學	621001	森林(暨)(自然保育)(自然資源)學系	D 日	B 四技	271	9	61	13 屏東縣	2 技職
0024	國立屏東科技大學	621005	木材科學(與)(工藝)(設計)學系	D 日	B 四技	221	9	50	13 屏東縣	2 技職
0024	國立屏東科技大學	621104	水產養殖學系	D 日	B 四技	240	12	57	13 屏東縣	2 技職
0024	國立屏東科技大學	629977	農業類產學專班	N 修	B 四技	171	0	72	13 屏東縣	2 技職
0024	國立屏東科技大學	640101	獸醫學系	D 日	B 四技	520	16	96	13 屏東縣	2 技職
0024	國立屏東科技大學	760301	(社會政策與)社會工作學系	D 日	B 四技	257	9	58	13 屏東縣	2 技職
0024	國立屏東科技大學	760301	(社會政策與)社會工作學系	N 修	B 四技	185	0	53	13 屏東縣	2 技職
0024	國立屏東科技大學	760401	(嬰)幼兒保育(技術)學系	D 日	B 四技	247	9	59	13 屏東縣	2 技職
0024	國立屏東科技大學	760401	(嬰)幼兒保育(技術)學系	N 修	B 四技	76	1	29	13 屏東縣	2 技職
0024	國立屏東科技大學	810102	餐旅(行銷)(暨遊憩)管理學系	D 日	B 四技	420	11	112	13 屏東縣	2 技職
0024	國立屏東科技大學	810533	休閒運動健康系	D 日	B 四技	228	11	51	13 屏東縣	2 技職
0024	國立屏東科技大學	810533	休閒運動健康系	N 修	B 四技	203	0	40	13 屏東縣	2 技職
0025	國立臺北科技大學	140113	技術及職業教育研究所	N 職	M 碩士	65	1	22	30 臺北市	2 技職
0025	國立臺北科技大學	220311	應用英文學系	D 日	B 四技	194	19	47	30 臺北市	2 技職
0025	國立臺北科技大學	230111	創意設計系	D 日	B 四技	96	0	35	30 臺北市	2 技職
0025	國立臺北科技大學	230303	工業(產品)設計學系	D 日	M 碩士	78	0	27	30 臺北市	2 技職
0025	國立臺北科技大學	230303	工業(產品)設計學系	D 日	B 四技	248	15	53	30 臺北市	2 技職
0025	國立臺北科技大學	340303	經營(與)管理(技術)學系	D 日	M 碩士	88	0	43	30 臺北市	2 技職
0025	國立臺北科技大學	340303	經營(與)管理(技術)學系	D 日	B 四技	218	13	58	30 臺北市	2 技職
0025	國立臺北科技大學	340303	經營(與)管理(技術)學系	N 職	M 碩士	94	0	46	30 臺北市	2 技職
0025	國立臺北科技大學	340303	經營(與)管理(技術)學系	N 修	C 二技	91	0	46	30 臺北市	2 技職
0025	國立臺北科技大學	340511	資訊與財金管理學系	D 日	M 碩士	54	0	20	30 臺北市	2 技職
0025	國立臺北科技大學	349930	文化(創意)事業(發展)(管理)系	D 日	B 四技	195	12	34	30 臺北市	2 技職
0025	國立臺北科技大學	349999	管理學院(不分系)	N 職	M 碩士	179	0	36	30 臺北市	2 技職
0025	國立臺北科技大學	520101	電機(與控制)工程學系	D 日	M 碩士	239	0	101	30 臺北市	2 技職
0025	國立臺北科技大學	520101	電機(與控制)工程學系	D 日	B 四技	524	31	125	30 臺北市	2 技職
0025	國立臺北科技大學	520101	電機(與控制)工程學系	N 修	C 二技	50	3	37	30 臺北市	2 技職
0025	國立臺北科技大學	520103	(微)電子(工程)學系	D 日	M 碩士	215	0	103	30 臺北市	2 技職
0025	國立臺北科技大學	520103	(微)電子(工程)學系	D 日	B 四技	399	28	98	30 臺北市	2 技職
0025	國立臺北科技大學	520103	(微)電子(工程)學系	N 修	C 二技	50	0	30	30 臺北市	2 技職
0025	國立臺北科技大學	520106	光電(科學與)工程學系	D 日	M 碩士	133	0	60	30 臺北市	2 技職
0025	國立臺北科技大學	520106	光電(科學與)工程學系	D 日	B 四技	171	20	42	30 臺北市	2 技職
0025	國立臺北科技大學	520114	資訊工程學系	D 日	M 碩士	125	0	64	30 臺北市	2 技職
0025	國立臺北科技大學	520114	資訊工程學系	D 日	B 四技	204	15	50	30 臺北市	2 技職
0025	國立臺北科技大學	520122	電資系	D 日	B 四技	139	2	28	30 臺北市	2 技職
0025	國立臺北科技大學	520188	電資類產業研發專班	D 日	M 碩士	28	0	23	30 臺北市	2 技職
0025	國立臺北科技大學	520201	(動力)機械工程學系	D 日	B 四技	587	25	146	30 臺北市	2 技職
0025	國立臺北科技大學	520201	(動力)機械工程學系	N 修	C 二技	56	0	31	30 臺北市	2 技職
0025	國立臺北科技大學	520202	車輛工程系	D 日	M 碩士	85	0	33	30 臺北市	2 技職
0025	國立臺北科技大學	520202	車輛工程系	D 日	B 四技	226	14	63	30 臺北市	2 技職
0025	國立臺北科技大學	520217	製造科技研究所	D 日	M 碩士	118	9	59	30 臺北市	2 技職
0025	國立臺北科技大學	520225	自動化科技研究所	D 日	M 碩士	81	7	24	30 臺北市	2 技職
0025	國立臺北科技大學	520230	(光)機電整合(工程)研究所	D 日	M 碩士	0	0	80	30 臺北市	2 技職
0025	國立臺北科技大學	520301	土木工程學系	D 日	M 碩士	187	0	71	30 臺北市	2 技職
0025	國立臺北科技大學	520301	土木工程學系	D 日	B 四技	392	24	101	30 臺北市	2 技職
0025	國立臺北科技大學	520301	土木工程學系	N 職	M 碩士	67	0	24	30 臺北市	2 技職
0025	國立臺北科技大學	520301	土木工程學系	N 修	C 二技	77	0	42	30 臺北市	2 技職
0025	國立臺北科技大學	520402	化學工程與生物科技學系	D 日	M 碩士	175	0	80	30 臺北市	2 技職
0025	國立臺北科技大學	520402	化學工程與生物科技學系	D 日	B 四技	513	30	129	30 臺北市	2 技職
0025	國立臺北科技大學	520408	分子科學(與工程)學系	D 日	M 碩士	109	0	52	30 臺北市	2 技職
0025	國立臺北科技大學	520408	分子科學(與工程)學系	D 日	B 四技	184	14	43	30 臺北市	2 技職
0025	國立臺北科技大學	520502	材料科學(與)(工程)學系	D 日	M 碩士	92	7	40	30 臺北市	2 技職
0025	國立臺北科技大學	520507	材料及資源工程系	D 日	B 四技	389	13	121	30 臺北市	2 技職
0025	國立臺北科技大學	520513	資源工程學系	D 日	M 碩士	69	7	22	30 臺北市	2 技職
0025	國立臺北科技大學	520601	工業工程(與)(科技)(系統)(工程)(管理)學系	D 日	M 碩士	104	0	52	30 臺北市	2 技職
0025	國立臺北科技大學	520601	工業工程(與)(科技)(系統)(工程)(管理)學系	D 日	B 四技	314	18	70	30 臺北市	2 技職
0025	國立臺北科技大學	520601	工業工程(與)(科技)(系統)(工程)(管理)學系	N 職	M 碩士	66	0	33	30 臺北市	2 技職
0025	國立臺北科技大學	520601	工業工程(與)(科技)(系統)(工程)(管理)學系	N 修	C 二技	86	0	35	30 臺北市	2 技職
0025	國立臺北科技大學	520906	環境工程與管理學系	D 日	M 碩士	79	7	26	30 臺北市	2 技職
0025	國立臺北科技大學	529902	能源與冷凍空調工程學系	D 日	M 碩士	103	0	42	30 臺北市	2 技職
0025	國立臺北科技大學	529902	能源與冷凍空調工程學系	D 日	B 四技	219	14	54	30 臺北市	2 技職
0025	國立臺北科技大學	529998	工程學院(不分系)	D 日	B 四技	0	0	24	30 臺北市	2 技職
0025	國立臺北科技大學	580101	建築(工程)學系	D 日	M 碩士	98	0	30	30 臺北市	2 技職
